codigo usuario;codigo medidor;fecha consulta;fecha lectura;lectura final;anomalia
1037965;29885;05/12/2018;05/12/2018;13850.62;
1037969;44411;05/12/2018;05/12/2018;7894.98;
1037977;39167;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1037980;44900;05/12/2018;05/12/2018;5505.44;
1037981;44939;05/12/2018;05/12/2018;6415.17;
1037982;44996;05/12/2018;05/12/2018;9328.78;
1037983;44927;05/12/2018;05/12/2018;2622.31;
1037984;44978;05/12/2018;05/12/2018;10901.17;
1037985;34685;05/12/2018;05/12/2018;6483.62;
1037986;47480;05/12/2018;05/12/2018;3328.27;
1037987;40973;05/12/2018;05/12/2018;10375.15;
1037990;41060;05/12/2018;05/12/2018;5767.39;
1037992;47066;05/12/2018;05/12/2018;4031.37;
1037993;47261;05/12/2018;05/12/2018;8659.70;
1037994;45122;05/12/2018;05/12/2018;5722.37;
1037995;32279;05/12/2018;05/12/2018;950.29;
1037997;37649;05/12/2018;05/12/2018;2888.13;
1038000;37646;05/12/2018;05/12/2018;4725.73;
1038001;37673;05/12/2018;05/12/2018;6520.07;
1038006;37637;05/12/2018;05/12/2018;3778.54;
1038009;45248;05/12/2018;05/12/2018;5322.14;
1038010;45233;05/12/2018;05/12/2018;347.91;
1038011;45179;05/12/2018;05/12/2018;6018.04;
1038012;45167;05/12/2018;05/12/2018;6758.78;
1038014;52878;05/12/2018;05/12/2018;509.07;
1038017;37577;05/12/2018;05/12/2018;9149.82;
1038018;37691;05/12/2018;05/12/2018;5807.31;
1038019;37613;05/12/2018;05/12/2018;5660.84;
1038020;39740;05/12/2018;05/12/2018;637.05;
1038021;37598;05/12/2018;05/12/2018;5716.64;
1038022;37664;05/12/2018;05/12/2018;7915.37;
1038024;37667;05/12/2018;05/12/2018;2116.87;
1038025;45116;05/12/2018;05/12/2018;5645.83;
1038026;45041;05/12/2018;05/12/2018;8379.13;
1038027;39461;05/12/2018;05/12/2018;10921.77;
1038029;40994;05/12/2018;05/12/2018;9318.56;
1038034;41042;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1038035;47045;05/12/2018;05/12/2018;8918.19;
1038043;41066;05/12/2018;05/12/2018;2915.37;
1038045;41018;05/12/2018;05/12/2018;949.85;
1038047;47138;05/12/2018;05/12/2018;3737.21;
1038048;41030;05/12/2018;05/12/2018;9140.25;
1038049;48017;05/12/2018;05/12/2018;4790.40;
1038050;41072;05/12/2018;05/12/2018;7973.26;
1038051;39548;05/12/2018;05/12/2018;8595.21;
1038052;41084;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1038053;40976;05/12/2018;05/12/2018;6507.01;
1038055;44987;05/12/2018;05/12/2018;5952.55;
1038057;44969;05/12/2018;05/12/2018;9632.98;
1038058;47081;05/12/2018;05/12/2018;3208.81;
1038063;39464;05/12/2018;05/12/2018;9276.62;
1038064;29945;05/12/2018;05/12/2018;4.04;
1038065;39479;05/12/2018;05/12/2018;10224.61;
1038066;39509;05/12/2018;05/12/2018;10910.30;
1038067;39470;05/12/2018;05/12/2018;5265.34;
1038068;44435;05/12/2018;05/12/2018;3534.09;
1038074;47450;05/12/2018;05/12/2018;10290.73;
1038076;45086;05/12/2018;05/12/2018;5297.22;
1038077;45971;05/12/2018;05/12/2018;7104.48;
1038078;34661;05/12/2018;05/12/2018;6752.87;
1038079;40871;05/12/2018;05/12/2018;5946.53;
1038080;47237;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1038081;45002;05/12/2018;05/12/2018;6061.28;
1038082;45023;05/12/2018;05/12/2018;2129.83;
1038083;47240;05/12/2018;05/12/2018;3072.51;
1038085;47156;05/12/2018;05/12/2018;2016.17;
1038086;47207;05/12/2018;05/12/2018;14025.18;
1038087;45053;05/12/2018;05/12/2018;8250.73;
1038089;34604;05/12/2018;05/12/2018;7217.14;
1038092;34658;05/12/2018;05/12/2018;7607.43;
1038093;34574;05/12/2018;05/12/2018;9615.97;
1038094;34589;05/12/2018;05/12/2018;8507.08;
1038095;46343;05/12/2018;05/12/2018;5397.85;
1038155;41150;05/12/2018;05/12/2018;4752.96;
1038156;34610;05/12/2018;05/12/2018;6100.29;
1038157;40943;05/12/2018;05/12/2018;5509.43;
1038159;34583;05/12/2018;05/12/2018;12227.31;
1038160;34667;05/12/2018;05/12/2018;6676.55;
1038163;55448;05/12/2018;05/12/2018;1756.57;
1038166;46334;05/12/2018;05/12/2018;18025.85;
1038168;34595;05/12/2018;05/12/2018;5489.84;
1038235;54046;05/12/2018;05/12/2018;9147.59;
1038236;53423;05/12/2018;05/12/2018;5235.57;
1038238;50714;05/12/2018;05/12/2018;7486.57;
1038239;50708;05/12/2018;05/12/2018;8818.39;
1038240;50732;05/12/2018;05/12/2018;6084.17;
1038241;54041;05/12/2018;05/12/2018;5373.67;
1038243;518775190452707;05/12/2018;05/12/2018;3261.05;
1038245;36188;05/12/2018;05/12/2018;3494.39;
1038246;44843;05/12/2018;04/12/2018;11314.24;
1038247;44870;05/12/2018;04/12/2018;1134.61;
1038248;44861;05/12/2018;05/12/2018;8794.63;
1038249;31133;05/12/2018;04/12/2018;8578.58;
1038251;29849;05/12/2018;05/12/2018;5739.19;
1038252;47006;05/12/2018;05/12/2018;3853.65;
1038253;43928;05/12/2018;05/12/2018;7358.79;
1038748;43985;05/12/2018;05/12/2018;6903.17;
1039509;31904;05/12/2018;05/12/2018;2676.10;
1039510;45188;05/12/2018;05/12/2018;15313.35;
1039563;54725;05/12/2018;05/12/2018;2221.74;
1039827;48149;05/12/2018;05/12/2018;191.69;
1039829;55518;05/12/2018;05/12/2018;167.82;
1039831;46889;05/12/2018;05/12/2018;8383.86;
1039835;52132;05/12/2018;;;Medidor Sin Conexion
1039900;31631;05/12/2018;05/12/2018;9369.36;
1040138;31538;05/12/2018;05/12/2018;9418.44;
1040140;53770;05/12/2018;05/12/2018;7797.19;
1040637;34319;05/12/2018;05/12/2018;11728.61;
1040638;52243;05/12/2018;05/12/2018;5141.34;
1040852;50449;05/12/2018;05/12/2018;9594.05;
1040853;34520;05/12/2018;05/12/2018;8474.89;
1040855;3324254405;05/12/2018;05/12/2018;21816.36;
1040857;43100;05/12/2018;05/12/2018;7188.62;
1040859;4241948278;05/12/2018;05/12/2018;10613.09;
1040860;55354;05/12/2018;05/12/2018;3065.48;
1040861;29711;05/12/2018;05/12/2018;1961.42;
1040863;50836;05/12/2018;05/12/2018;2318.60;
1040867;45350;05/12/2018;05/12/2018;6475.13;
1040875;52451;05/12/2018;05/12/2018;4046.19;
1040880;48344;05/12/2018;05/12/2018;10344.79;
1040892;4820643478;05/12/2018;05/12/2018;59868.19;
1040896;52838;05/12/2018;05/12/2018;1429.16;
1041172;47357;05/12/2018;05/12/2018;8138.46;
1041173;42617;05/12/2018;05/12/2018;3743.44;
1041174;47393;05/12/2018;05/12/2018;6916.13;
1041312;40736;05/12/2018;05/12/2018;4449.28;
1041478;52165;05/12/2018;05/12/2018;2606.64;
1041479;51578;05/12/2018;05/12/2018;2157.92;
1041480;51584;05/12/2018;05/12/2018;3.95;
1041481;51755;05/12/2018;05/12/2018;1792.40;
1041482;52196;05/12/2018;05/12/2018;3188.97;
1041483;51772;05/12/2018;05/12/2018;5401.60;
1041484;52477;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1041485;52493;05/12/2018;05/12/2018;4241.48;
1041486;53033;05/12/2018;05/12/2018;2598.07;
1041488;52125;05/12/2018;05/12/2018;4309.15;
1041489;54349;05/12/2018;05/12/2018;5537.35;
1041491;52486;05/12/2018;05/12/2018;6794.35;
1041492;52811;05/12/2018;05/12/2018;2174.52;
1041493;52197;05/12/2018;05/12/2018;1566.41;
1041495;52800;05/12/2018;05/12/2018;10860.26;
1041496;52474;05/12/2018;05/12/2018;5585.40;
1041497;52813;05/12/2018;05/12/2018;1127.89;
1041499;51766;05/12/2018;05/12/2018;5362.91;
1041500;52495;05/12/2018;05/12/2018;4765.43;
1041503;53028;05/12/2018;05/12/2018;5347.97;
1041506;52200;05/12/2018;05/12/2018;3336.22;
1041508;42125;05/12/2018;05/12/2018;7428.60;
1041509;40709;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1041513;47594;05/12/2018;05/12/2018;4649.55;
1041514;40931;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1041517;40592;05/12/2018;05/12/2018;2440.30;
1041519;40661;05/12/2018;05/12/2018;4871.04;
1041520;49352;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1041521;48734;05/12/2018;05/12/2018;2112.23;
1041522;45698;05/12/2018;05/12/2018;3638.70;
1041524;52821;05/12/2018;05/12/2018;6152.92;
1041525;52174;05/12/2018;05/12/2018;414.36;
1041526;54378;05/12/2018;05/12/2018;2545.27;
1041527;52802;05/12/2018;05/12/2018;1417.33;
1041530;55782;05/12/2018;05/12/2018;93.62;
1041531;53720;05/12/2018;05/12/2018;2354.29;
1041532;52808;05/12/2018;05/12/2018;3026.82;
1041533;52195;05/12/2018;05/12/2018;4202.21;
1041534;51601;05/12/2018;05/12/2018;4347.79;
1041535;52476;05/12/2018;05/12/2018;7085.88;
1041536;52816;05/12/2018;05/12/2018;729.29;
1041539;51767;05/12/2018;;;Medidor Sin Conexion
1041541;52825;05/12/2018;;;Medidor Sin Conexion
1041542;52189;05/12/2018;05/12/2018;3424.04;
1041543;52205;05/12/2018;05/12/2018;1414.05;
1041545;52166;05/12/2018;05/12/2018;4309.08;
1041547;53025;05/12/2018;05/12/2018;1598.53;
1041694;50518;05/12/2018;05/12/2018;4976.83;
1041697;53131;05/12/2018;05/12/2018;10731.74;
1041699;51330;05/12/2018;05/12/2018;901.22;
1041703;45419;05/12/2018;05/12/2018;11800.06;
1041781;5102850990;05/12/2018;05/12/2018;4452.41;
1041782;39647;05/12/2018;05/12/2018;3686.28;
1041786;55522;05/12/2018;05/12/2018;8.93;
1041802;52331;05/12/2018;05/12/2018;4379.42;
1041807;54829;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1041811;42041;05/12/2018;;;Medidor Sin Conexion
1041812;42092;05/12/2018;;;Medidor Sin Conexion
1041823;31511;05/12/2018;05/12/2018;2634.61;
1041826;41984;05/12/2018;;;Medidor Sin Conexion
1041831;52077;05/12/2018;05/12/2018;5395.26;
1041837;5288452901;05/12/2018;05/12/2018;24043.49;
1041844;49727;05/12/2018;05/12/2018;7448.01;
1041847;32333;05/12/2018;05/12/2018;5863.42;
1041849;32561;05/12/2018;05/12/2018;726.29;
1041850;41411;05/12/2018;05/12/2018;6049.62;
1041853;42023;05/12/2018;;;Medidor Sin Conexion
1042095;35441;05/12/2018;05/12/2018;7267.05;
1042102;53771;05/12/2018;05/12/2018;10611.85;
1042108;30407;05/12/2018;05/12/2018;3476.85;
1042109;53372;05/12/2018;05/12/2018;4534.30;
1042110;40253;05/12/2018;05/12/2018;4419.47;
1042111;40217;05/12/2018;05/12/2018;8089.97;
1042114;53799;05/12/2018;05/12/2018;14102.88;
1042116;51347;05/12/2018;05/12/2018;6600.76;
1042117;50826;05/12/2018;05/12/2018;2903.36;
1042135;2951929507;05/12/2018;05/12/2018;21.25;Medidor Deconectado
1042643;53245;05/12/2018;05/12/2018;10007.73;
1042644;53413;05/12/2018;05/12/2018;3274.40;
1042645;33509;05/12/2018;05/12/2018;1426.38;
1042646;53824;05/12/2018;05/12/2018;6470.92;
1042647;53658;05/12/2018;05/12/2018;5465.28;
1042648;53419;05/12/2018;05/12/2018;4986.91;
1042649;51136;05/12/2018;05/12/2018;2636.77;
1042665;34301;05/12/2018;;;Medidor Sin Conexion
1042837;37844;05/12/2018;05/12/2018;6814.32;
1042840;48290;05/12/2018;05/12/2018;13750.53;
1042844;33236;05/12/2018;05/12/2018;14345.80;
1042859;47009;05/12/2018;05/12/2018;3568.69;
1042867;51059;05/12/2018;05/12/2018;5176.60;
1042919;50717;05/12/2018;05/12/2018;4809.46;
1042927;50841;05/12/2018;05/12/2018;11999.36;
1042933;37097;05/12/2018;05/12/2018;27.15;
1042935;53204;05/12/2018;05/12/2018;14242.92;
1043512;35984;05/12/2018;05/12/2018;10847.21;
1043518;4236837379;05/12/2018;05/12/2018;32373.17;
1043519;3302941543;05/12/2018;05/12/2018;39469.22;
1043525;38561;05/12/2018;05/12/2018;6291.92;
1043539;30734;05/12/2018;05/12/2018;5124.67;
1043540;30725;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1043541;47345;05/12/2018;;;Medidor Sin Conexion
1043542;30653;05/12/2018;;;Medidor Sin Conexion
1043543;30701;05/12/2018;;;Medidor Sin Conexion
1043544;30683;05/12/2018;05/12/2018;5857.60;
1043545;49031;05/12/2018;05/12/2018;10749.58;
1043546;35981;05/12/2018;05/12/2018;6841.17;
1043547;49013;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1043548;35969;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1043549;40379;05/12/2018;05/12/2018;9761.18;
1043550;3599355589;05/12/2018;05/12/2018;4436.38;
1043551;48974;05/12/2018;05/12/2018;7653.13;
1043553;48944;05/12/2018;05/12/2018;4517.87;
1043554;48962;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1043555;30638;05/12/2018;05/12/2018;941.19;
1043556;39962;05/12/2018;05/12/2018;7401.09;
1043557;5082553426;05/12/2018;05/12/2018;7012.69;
1043558;40037;05/12/2018;05/12/2018;9075.91;
1043569;53061;05/12/2018;;;Medidor Sin Conexion
1043570;52111;05/12/2018;05/12/2018;8070.09;
1043571;53070;05/12/2018;;;Medidor Sin Conexion
1044096;42446;05/12/2018;05/12/2018;7207.98;
1044097;34421;05/12/2018;05/12/2018;6703.92;
1044100;34493;05/12/2018;05/12/2018;9840.34;
1044101;39476;05/12/2018;05/12/2018;14945.27;
1044102;40271;05/12/2018;05/12/2018;6745.04;
1044103;43022;05/12/2018;05/12/2018;6584.78;
1044104;55070;05/12/2018;05/12/2018;5696.19;
1044105;43103;05/12/2018;05/12/2018;9800.60;
1044106;43025;05/12/2018;05/12/2018;8141.35;
1044107;43028;05/12/2018;05/12/2018;6591.87;
1044108;43073;05/12/2018;05/12/2018;4839.02;
1044109;29447;05/12/2018;05/12/2018;8310.91;
1046660;45536;05/12/2018;05/12/2018;4313.67;
1046663;39695;05/12/2018;05/12/2018;3862.69;
1046686;30488;05/12/2018;05/12/2018;11523.34;
1046687;54122;05/12/2018;05/12/2018;9106.82;
1046690;39596;05/12/2018;05/12/2018;3040.06;
1046691;39632;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1046692;39584;05/12/2018;05/12/2018;8088.85;
1046709;50675;05/12/2018;05/12/2018;1980.22;
1046710;50662;05/12/2018;05/12/2018;8505.15;
1046711;53149;05/12/2018;05/12/2018;4835.18;
1046716;51630;05/12/2018;05/12/2018;5841.46;
1046717;53328;05/12/2018;05/12/2018;1394.06;
1046720;34619;05/12/2018;05/12/2018;9959.16;
1046721;50756;05/12/2018;05/12/2018;770.52;
1046724;33995;05/12/2018;05/12/2018;77.53;
1046725;34037;05/12/2018;05/12/2018;11401.41;
1046728;39992;05/12/2018;05/12/2018;12768.10;
1046729;49292;05/12/2018;05/12/2018;8022.07;
1046730;40058;05/12/2018;05/12/2018;6537.00;
1046731;49304;05/12/2018;05/12/2018;930.84;
1046732;49403;05/12/2018;05/12/2018;15158.97;
1046733;52895;05/12/2018;05/12/2018;5802.61;
1046737;49286;05/12/2018;05/12/2018;5863.73;
1046738;40082;05/12/2018;05/12/2018;3837.55;
1046740;45128;05/12/2018;05/12/2018;8408.50;
1046744;47579;05/12/2018;05/12/2018;5524.14;
1046748;49316;05/12/2018;05/12/2018;7101.17;
1046752;37634;05/12/2018;05/12/2018;2630.60;
1046758;35153;05/12/2018;05/12/2018;10.99;
1046769;35165;05/12/2018;05/12/2018;9779.27;
1046776;32432;05/12/2018;05/12/2018;362.07;
1046781;31919;05/12/2018;05/12/2018;1319.39;
1046782;41891;05/12/2018;05/12/2018;15277.35;
1046784;54514;05/12/2018;05/12/2018;12936.58;
1046804;52207;05/12/2018;05/12/2018;3513.36;
1046823;47984;05/12/2018;05/12/2018;15498.96;
1046824;32774;05/12/2018;05/12/2018;6480.01;
1046833;55844;05/12/2018;05/12/2018;25.28;
1046837;2967533266;05/12/2018;05/12/2018;6470.35;
1046841;32387;05/12/2018;05/12/2018;1185.06;
1046843;41339;05/12/2018;05/12/2018;6745.53;
1046853;32339;05/12/2018;05/12/2018;4707.37;
1046856;44486;05/12/2018;05/12/2018;3327.68;
1046857;48593;05/12/2018;05/12/2018;11637.66;
1046858;52684;05/12/2018;05/12/2018;4046.18;
1046859;35372;05/12/2018;05/12/2018;11880.27;
1046860;35357;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1046880;35108;05/12/2018;05/12/2018;3603.47;
1046884;47333;05/12/2018;05/12/2018;8235.98;
1046886;42056;05/12/2018;05/12/2018;1245.01;
1046888;42011;05/12/2018;05/12/2018;3524.15;
1046889;42005;05/12/2018;05/12/2018;6530.10;
1046891;43151;05/12/2018;05/12/2018;7910.86;
1047311;53292;05/12/2018;05/12/2018;2.24;
1048142;50502;05/12/2018;05/12/2018;9748.23;
1048145;54085;05/12/2018;05/12/2018;2353.13;
1048146;54093;05/12/2018;05/12/2018;6824.31;
1048151;41597;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1048155;39563;05/12/2018;05/12/2018;3754.38;
1050715;37910;05/12/2018;05/12/2018;6635.08;
1050763;36980;05/12/2018;05/12/2018;5753.22;
1051963;41096;05/12/2018;05/12/2018;6752.75;
1052472;34598;05/12/2018;05/12/2018;6335.88;
1052480;51822;05/12/2018;05/12/2018;6680.41;
1052481;51823;05/12/2018;05/12/2018;4125.49;
1053136;29096;05/12/2018;05/12/2018;3285.77;
1053137;29090;05/12/2018;05/12/2018;528.41;
1053138;29009;05/12/2018;05/12/2018;2072.83;
1053139;29063;05/12/2018;05/12/2018;100.78;
1053140;29024;05/12/2018;05/12/2018;28.85;
1053143;29252;05/12/2018;05/12/2018;2237.84;
1053144;29069;05/12/2018;05/12/2018;4814.57;
1053146;29108;05/12/2018;05/12/2018;2290.94;
1053147;29102;05/12/2018;05/12/2018;3949.03;
1053148;55536;05/12/2018;05/12/2018;16.62;
1053149;37556;05/12/2018;05/12/2018;3772.12;
1053150;54978;05/12/2018;05/12/2018;1627.03;
1053151;39191;05/12/2018;05/12/2018;3180.67;
1053152;36545;05/12/2018;05/12/2018;421.84;
1053153;36521;05/12/2018;05/12/2018;8023.71;
1053155;36530;05/12/2018;05/12/2018;1303.20;
1053156;55505;05/12/2018;05/12/2018;30.60;
1053157;50904;05/12/2018;05/12/2018;3878.60;
1053158;53346;05/12/2018;05/12/2018;6158.30;
1053159;36497;05/12/2018;05/12/2018;2698.11;
1053160;55506;05/12/2018;03/12/2018;0.00;Medidor Desconectado
1053161;36446;05/12/2018;03/12/2018;536.65;
1053162;52870;05/12/2018;05/12/2018;2573.84;
1053163;51110;05/12/2018;05/12/2018;3636.18;
1053165;51100;05/12/2018;05/12/2018;4588.51;
1053166;52957;05/12/2018;05/12/2018;5709.45;
1055225;49406;05/12/2018;05/12/2018;7035.53;
1055226;39977;05/12/2018;05/12/2018;8772.36;
1055239;38528;05/12/2018;05/12/2018;8488.30;
1055241;29999;05/12/2018;05/12/2018;7934.05;
1055252;53501;05/12/2018;05/12/2018;5140.24;
1055258;50246;05/12/2018;;;Medidor Sin Conexion
1055327;31916;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1055596;31895;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1055637;31790;05/12/2018;05/12/2018;5208.26;
1055668;3725954070;05/12/2018;05/12/2018;11973.01;
1055674;53887;05/12/2018;05/12/2018;5948.69;
1055751;54490;05/12/2018;05/12/2018;9616.33;
1055822;49211;05/12/2018;05/12/2018;6569.14;
1055823;29822;05/12/2018;05/12/2018;4412.84;
1055824;36797;05/12/2018;05/12/2018;7620.56;
1055825;54982;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1055829;49655;05/12/2018;05/12/2018;3157.41;
1055830;3353946844;05/12/2018;05/12/2018;21410.77;
1055831;46829;05/12/2018;05/12/2018;15950.34;
1055832;46166;05/12/2018;05/12/2018;4827.99;
1055833;53902;05/12/2018;05/12/2018;12.03;
1055875;51322;05/12/2018;05/12/2018;5609.06;
1055876;47828;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1055877;53497;05/12/2018;05/12/2018;9875.40;
1055878;34490;05/12/2018;05/12/2018;8589.61;
1055880;42116;05/12/2018;05/12/2018;12391.95;
1055881;31193;05/12/2018;05/12/2018;9417.18;
1056504;52422;05/12/2018;05/12/2018;4368.82;
1056505;52701;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1056506;52669;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1056507;41300;05/12/2018;;;Medidor Sin Conexion
1056508;53170;05/12/2018;05/12/2018;32695.56;
1056509;37235;05/12/2018;05/12/2018;6670.33;
1056512;52316;05/12/2018;05/12/2018;6964.37;
1056513;53470;05/12/2018;05/12/2018;6454.70;
1056514;52221;05/12/2018;05/12/2018;4402.10;
1056515;53396;05/12/2018;05/12/2018;5774.53;
1056516;53402;05/12/2018;05/12/2018;12433.15;
1056534;51072;05/12/2018;05/12/2018;6404.13;
1056553;51263;05/12/2018;05/12/2018;3125.82;
1056564;53215;05/12/2018;05/12/2018;8030.75;
1057060;51981;05/12/2018;05/12/2018;22301.07;
1057061;51241;05/12/2018;05/12/2018;11004.11;
1057063;51248;05/12/2018;05/12/2018;4304.27;
1057353;36038;05/12/2018;;;Medidor Sin Conexion
1057366;29357;05/12/2018;05/12/2018;10424.76;
1057702;52443;05/12/2018;05/12/2018;10924.31;
1057710;54814;05/12/2018;05/12/2018;2809.73;
1057714;37622;05/12/2018;05/12/2018;5582.09;
1057716;29831;05/12/2018;05/12/2018;7887.52;
1058597;51604;05/12/2018;05/12/2018;3913.38;
1058598;51648;05/12/2018;05/12/2018;3833.92;
1058675;52448;05/12/2018;05/12/2018;8356.15;
1058885;54126;05/12/2018;05/12/2018;3226.02;
1058887;54215;05/12/2018;05/12/2018;1926.38;
1058888;53332;05/12/2018;05/12/2018;9.82;
1058889;52708;05/12/2018;05/12/2018;5544.81;
1058890;39041;05/12/2018;05/12/2018;6827.15;
1058903;53541;05/12/2018;05/12/2018;5382.44;
1058904;53251;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1058905;37214;05/12/2018;05/12/2018;10123.10;
1058907;39635;05/12/2018;05/12/2018;16342.37;
1058908;41651;05/12/2018;05/12/2018;5459.64;
1058909;47000;05/12/2018;05/12/2018;5443.71;
1058910;41675;05/12/2018;05/12/2018;11065.68;
1058911;30335;05/12/2018;05/12/2018;9091.12;
1058912;3969239644;05/12/2018;05/12/2018;26464.38;
1058913;55854;05/12/2018;05/12/2018;47.02;
1058924;47717;05/12/2018;05/12/2018;4729.28;
1058925;3374630119;05/12/2018;05/12/2018;7662.79;
1058926;54174;05/12/2018;05/12/2018;13853.84;
1058929;38621;05/12/2018;05/12/2018;5523.57;
1058930;39923;05/12/2018;05/12/2018;8565.35;
1058931;39959;05/12/2018;05/12/2018;11819.79;
1059091;53905;05/12/2018;05/12/2018;5188.43;
1059093;53400;05/12/2018;05/12/2018;5986.44;
1059094;53405;05/12/2018;05/12/2018;2586.81;
1059325;34709;05/12/2018;05/12/2018;2222.27;
1059328;46502;05/12/2018;05/12/2018;3534.55;
1059330;34760;05/12/2018;05/12/2018;9545.53;
1059338;37892;05/12/2018;05/12/2018;4367.31;
1059339;39755;05/12/2018;05/12/2018;9907.12;
1059343;34712;05/12/2018;05/12/2018;3411.88;
1059344;42539;05/12/2018;05/12/2018;3591.73;
1059345;34763;05/12/2018;05/12/2018;588.12;
1059347;35927;05/12/2018;05/12/2018;18744.18;
1059351;35813;05/12/2018;05/12/2018;3104.05;
1059353;33791;05/12/2018;05/12/2018;8813.86;
1059355;41510;05/12/2018;05/12/2018;9180.05;
1059357;35804;05/12/2018;05/12/2018;3668.20;
1059358;33872;05/12/2018;05/12/2018;18109.43;
1059360;415524148641579;05/12/2018;05/12/2018;7312.17;
1059361;32978;05/12/2018;05/12/2018;5930.06;
1059362;32921;05/12/2018;05/12/2018;8500.90;
1059364;42566;05/12/2018;05/12/2018;7652.75;
1059365;42542;05/12/2018;05/12/2018;9183.30;
1059366;39179;05/12/2018;05/12/2018;1507.17;
1059368;39146;05/12/2018;05/12/2018;3319.24;
1059370;42518;05/12/2018;05/12/2018;5146.61;
1059374;39158;05/12/2018;05/12/2018;6019.12;
1059376;33821;05/12/2018;05/12/2018;5942.82;
1059377;33794;05/12/2018;05/12/2018;7509.55;
1059378;33842;05/12/2018;05/12/2018;1629.98;
1059379;33824;05/12/2018;05/12/2018;13380.86;
1059380;51796;05/12/2018;05/12/2018;510.19;
1059381;42491;05/12/2018;05/12/2018;1441.78;
1059947;50877;05/12/2018;05/12/2018;3938.50;
1059948;52351;05/12/2018;05/12/2018;10358.00;
1060071;41666;05/12/2018;05/12/2018;9884.53;
1060227;521465529151558;05/12/2018;05/12/2018;17838.76;
1060591;34907;05/12/2018;05/12/2018;9536.76;
1060596;55294;05/12/2018;05/12/2018;1510.72;
1060601;50901;05/12/2018;05/12/2018;4044.11;
1060602;55412;05/12/2018;05/12/2018;2064.08;
1060604;53241;05/12/2018;05/12/2018;6546.13;
1061643;46604;05/12/2018;05/12/2018;0.00;Medidor Desconectado
1061650;45314;05/12/2018;05/12/2018;0.00;Medidor Desconectado
