codigo de transformador;capacidadtransformador;georeferencia;tipotransformador;direccion;codigo nodo;codigo usuario;tipousuario;codigo concentrador;codigo de caja;codigo de colector ;codigo de medidor;display;estado
60TN010340;75.00;"(1.805,-78.774306)";TRIFASICO;NUEVA CREACION_TRV-31;8;428449;MONOFASICO;8660;5879;12760;51899;24377;Activo
60TN010340;75.00;"(1.805,-78.774306)";TRIFASICO;NUEVA CREACION_TRV-31;8;617601;MONOFASICO;8660;5879;12760;51903;36081;Activo
60TN010340;75.00;"(1.805,-78.774306)";TRIFASICO;NUEVA CREACION_TRV-31;8;617602;MONOFASICO;8660;5879;12760;51882;36088;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;0;1018897;MONOFASICO;8632;5538;13986;47993;34532;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;0;1075900;MONOFASICO;8632;5538;13986;47903;34760;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;0;1121084;MONOFASICO;8632;5538;13986;47996;34748;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;0;1121153;MONOFASICO;8632;5538;13986;48020;34755;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;0;1157587;MONOFASICO;8632;5538;13986;47942;34752;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;0;1199918;MONOFASICO;8632;5538;13986;55282;35016;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;1;1018899;MONOFASICO;8632;4305;13990;42287;34820;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;1;1101998;MONOFASICO;8632;4305;13990;42248;34528;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;10;1075897;MONOFASICO;8632;2574;14006;36869;34808;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;10;1102886;MONOFASICO;8632;2574;14006;42329;34801;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;10;1102892;MONOFASICO;8632;2574;14006;42332;34805;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;10;1121087;MONOFASICO;8632;2574;14006;42266;34804;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;10;1157563;MONOFASICO;8632;2574;14006;38930;22574;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;10;426196;MONOFASICO;8632;2574;14006;38858;22568;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;10;426216;MONOFASICO;8632;2574;14006;42269;22523;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;11;1075506;MONOFASICO;8632;3183;13981;42263;34524;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;11;1075892;MONOFASICO;8632;3183;13981;42233;22547;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;11;1075895;MONOFASICO;8632;3183;13981;55219;22280;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;11;1157558;MONOFASICO;8632;3183;13981;42242;22538;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;11;1172073;MONOFASICO;8632;3183;13981;51951;35129;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;12;1075079;MONOFASICO;8632;4971;13979;36440;34812;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;12;1075495;MONOFASICO;8632;4971;13979;37466;34810;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;12;1102883;MONOFASICO;8632;4971;13979;37520;34807;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;12;1103185;MONOFASICO;8632;4971;13979;36737;34742;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;12;1150180;MONOFASICO;8632;4971;13979;37559;34819;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;12;1150182;MONOFASICO;8632;4971;13979;36461;34759;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;12;1157612;MONOFASICO;8632;4971;13979;36539;34809;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;12;1207962;MONOFASICO;8632;4971;13979;53492;19265;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;13;1102602;MONOFASICO;8632;1776;13984;36923;34815;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;13;1121152;MONOFASICO;8632;1776;13984;42320;34803;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;13;426166;MONOFASICO;8632;1776;13984;42326;22565;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;14;1121085;MONOFASICO;8632;4308;13997;42230;34813;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;14;1121086;MONOFASICO;8632;4308;13997;42353;36510;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;14;1127523;MONOFASICO;8632;4308;13997;37631;34817;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;14;426282;MONOFASICO;8632;4308;13997;42323;34802;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;2;1166683;MONOFASICO;8632;3111;14003;50577;34479;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;2;1184776;MONOFASICO;8632;3111;14003;54202;36801;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;2;1184778;MONOFASICO;8632;3111;14003;54640;25820;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;2;1192503;MONOFASICO;8632;3111;14003;54931;36940;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;2;426232;MONOFASICO;8632;3111;14003;42008;22577;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;3;1102899;MONOFASICO;8632;5460;14008;42305;22520;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;3;1121064;MONOFASICO;8632;5460;14008;42293;22559;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;3;1121078;MONOFASICO;8632;5460;14008;36890;22535;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;3;1125611;MONOFASICO;8632;5460;14008;36929;22571;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;3;1165870;MONOFASICO;8632;5460;14008;42296;22553;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;3;1191616;MONOFASICO;8632;5460;14008;55026;37066;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;3;376122;MONOFASICO;8632;5460;14008;42278;22544;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;3;426222;MONOFASICO;8632;5460;14008;42299;22562;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;5;1158556;MONOFASICO;8632;5529;13976;36881;22526;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;5;1166449;MONOFASICO;8632;5529;13976;38828;22550;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;5;1171799;MONOFASICO;8632;5529;13976;51915;34127;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;5;1192521;MONOFASICO;8632;5529;13976;54929;36800;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;5;1196251;MONOFASICO;8632;5529;13976;54772;36625;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;5;1197709;MONOFASICO;8632;5529;13976;55096;36948;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;5;1225844;MONOFASICO;8632;5529;13976;44198;889;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;6;1168893;MONOFASICO;8632;2103;13977;51154;24464;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;6;1175803;MONOFASICO;8632;2103;13977;53088;18248;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;6;426174;MONOFASICO;8632;2103;13977;42350;22529;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;7;1102894;MONOFASICO;8632;4296;13978;36932;34818;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;7;1107034;MONOFASICO;8632;4296;13978;36896;34806;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;8;1018880;MONOFASICO;8632;5532;13998;36818;34744;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;8;1075891;MONOFASICO;8632;5532;13998;38870;34750;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;8;1075894;MONOFASICO;8632;5532;13998;36935;34754;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;8;1141624;MONOFASICO;8632;5532;13998;36848;34525;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;8;1157589;MONOFASICO;8632;5532;13998;36839;34741;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;8;1166685;MONOFASICO;8632;5532;13998;50595;34474;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;8;1167976;MONOFASICO;8632;5532;13998;42290;34743;Activo
60TN010421;75.00;"(1.803391,-78.777793)";TRIFASICO;PANAMA CT8;8;426218;MONOFASICO;8632;5532;13998;42281;13733;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;1;1103052;MONOFASICO;8637;2586;13552;34034;30902;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;1;1119248;MONOFASICO;8637;2586;13552;33923;30896;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;1;1166657;MONOFASICO;8637;2586;13552;52194;33584;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;1;379258;MONOFASICO;8637;2586;13552;46547;30866;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;1;379266;MONOFASICO;8637;2586;13552;33983;30893;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;1;406006;MONOFASICO;8637;2586;13552;34013;30863;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;1;428245;MONOFASICO;8637;2586;13552;33956;30875;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;2;1103038;MONOFASICO;8637;2769;13433;33965;30914;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;2;1103042;MONOFASICO;8637;2769;13433;33950;30872;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;2;1103067;MONOFASICO;8637;2769;13433;34007;30890;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;2;379248;MONOFASICO;8637;2769;13433;33974;30887;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;2;379254;MONOFASICO;8637;2769;13433;34025;30908;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;2;428253;MONOFASICO;8637;2769;13433;31022;30860;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;2;428265;MONOFASICO;8637;2769;13433;34049;25382;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;3;1119244;MONOFASICO;8637;2808;14119;38873;27524;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;3;1119246;MONOFASICO;8637;2808;14119;33947;27257;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;3;1158213;MONOFASICO;8637;2808;14119;33935;34529;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;3;1171060;MONOFASICO;8637;2808;14119;54535;27218;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;3;1212567;MONOFASICO;8637;2808;14119;54948;35745;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;3;428257;MONOFASICO;8637;2808;14119;47276;25358;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;3;428263;MONOFASICO;8637;2808;14119;33977;25391;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;3;570097;MONOFASICO;8637;2808;14119;48041;25352;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;3;570124;MONOFASICO;8637;2808;14119;34019;25385;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;3;570126;MONOFASICO;8637;2808;14119;33968;25394;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;3;570128;MONOFASICO;8637;2808;14119;34028;25364;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;4;1117819;MONOFASICO;8637;5445;14117;33089;27212;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;4;1117855;MONOFASICO;8637;5445;14117;47270;27209;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;4;1159583;MONOFASICO;8637;5445;14117;51126;34531;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;4;1211351;MONOFASICO;8637;5445;14117;54832;33370;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;4;379404;MONOFASICO;8637;5445;14117;33044;27200;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;4;379410;MONOFASICO;8637;5445;14117;42707;27206;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;4;379420;MONOFASICO;8637;5445;14117;47348;27230;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;4;459498;MONOFASICO;8637;5445;14117;47351;27221;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;4;570012;MONOFASICO;8637;5445;14117;45296;27233;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;5;1117852;MONOFASICO;8637;3297;13458;38933;27245;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;5;1158576;MONOFASICO;8637;3297;13458;42239;33376;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;5;570010;MONOFASICO;8637;3297;13458;42317;27203;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;5;570015;MONOFASICO;8637;3297;13458;47372;27239;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;6;1103450;MONOFASICO;8637;2328;13267;36920;27236;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;6;379378;MONOFASICO;8637;2328;13267;42284;27227;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;6;379392;MONOFASICO;8637;2328;13267;36875;27248;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;6;379396;MONOFASICO;8637;2328;13267;36878;27242;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;6;379398;MONOFASICO;8637;2328;13267;42254;27251;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;6;396454;MONOFASICO;8637;2328;13267;36899;27254;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;6;428191;MONOFASICO;8637;2328;13267;45230;27215;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;7;1117845;MONOFASICO;8637;2937;13290;54587;38396;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;7;379382;MONOFASICO;8637;2937;13290;36842;13139;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;7;379384;MONOFASICO;8637;2937;13290;54594;13124;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;7;549691;MONOFASICO;8637;2937;13290;36863;13130;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;7;570000;MONOFASICO;8637;2937;13290;50201;13106;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;8;1117853;MONOFASICO;8637;3609;12789;36857;30905;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;8;1117854;MONOFASICO;8637;3609;12789;36926;30917;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;8;1119239;MONOFASICO;8637;3609;12789;54956;30881;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;8;379386;MONOFASICO;8637;3609;12789;38942;30899;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;8;379388;MONOFASICO;8637;3609;12789;38900;30884;Activo
60TN010422;45.00;"(1.80395,-78.778417)";TRIFASICO;NUEVA FORESTA;8;570002;MONOFASICO;8637;3609;12789;37670;30878;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;0;422012;MONOFASICO;8636;2163;13989;48119;18260;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;0;422018;MONOFASICO;8636;2163;13989;32711;18275;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;0;549686;MONOFASICO;8636;2163;13989;32681;18287;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;0;570085;MONOFASICO;8636;2163;13989;36377;18308;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;1;1117857;MONOFASICO;8636;2256;14007;45353;18302;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;1;379214;MONOFASICO;8636;2256;14007;33050;18266;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;1;379218;MONOFASICO;8636;2256;14007;33152;18269;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;1;422008;MONOFASICO;8636;2256;14007;33053;18278;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;1;570083;MONOFASICO;8636;2256;14007;45371;18293;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;1;570090;MONOFASICO;8636;2256;14007;33125;18263;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;1;570091;MONOFASICO;8636;2256;14007;45305;18284;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;2;1103183;MONOFASICO;8636;4350;13994;33122;28100;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;2;1117856;MONOFASICO;8636;4350;13994;41621;28109;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;2;1196250;MONOFASICO;8636;4350;13994;54766;36890;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;2;379210;MONOFASICO;8636;4350;13994;45317;28103;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;2;379224;MONOFASICO;8636;4350;13994;33098;28115;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;2;428301;MONOFASICO;8636;4350;13994;48140;28127;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;2;641501;MONOFASICO;8636;4350;13994;45326;28154;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;3;1103161;MONOFASICO;8636;4485;13970;53698;34746;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;3;1168255;MONOFASICO;8636;4485;13970;50538;20546;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;3;379226;MONOFASICO;8636;4485;13970;48134;17444;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;3;379228;MONOFASICO;8636;4485;13970;48104;28118;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;3;428299;MONOFASICO;8636;4485;13970;45320;28124;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;4;1103157;MONOFASICO;8636;3684;14001;43751;13865;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;4;379202;MONOFASICO;8636;3684;14001;45323;18296;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;4;379230;MONOFASICO;8636;3684;14001;45266;18317;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;4;549688;MONOFASICO;8636;3684;14001;45254;18314;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;5;1117858;MONOFASICO;8636;2088;13973;38867;18281;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;5;1117865;MONOFASICO;8636;2088;13973;35999;28142;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;5;1127521;MONOFASICO;8636;2088;13973;38849;18299;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;5;1151691;MONOFASICO;8636;2088;13973;36053;28106;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;5;422014;MONOFASICO;8636;2088;13973;36908;18272;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;5;428305;MONOFASICO;8636;2088;13973;38921;36502;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;5;428309;MONOFASICO;8636;2088;13973;38837;18311;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;6;1103062;MONOFASICO;8636;3204;13993;38852;28133;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;6;1103192;MONOFASICO;8636;3204;13993;36833;28151;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;6;1117859;MONOFASICO;8636;3204;13993;38843;28139;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;6;1123774;MONOFASICO;8636;3204;13993;38888;28157;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;7;1103035;MONOFASICO;8636;4137;13999;36014;28121;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;7;1103056;MONOFASICO;8636;4137;13999;36026;28136;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;7;1103059;MONOFASICO;8636;4137;13999;38945;19553;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;7;1103199;MONOFASICO;8636;4137;13999;38876;28130;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;7;1117862;MONOFASICO;8636;4137;13999;38918;28112;Activo
60TN010423;75.00;"(1.80295,-78.778567)";TRIFASICO;NUEVA FLORESTA;7;1225836;MONOFASICO;8636;4137;13999;37793;24280;Activo
60TN010436;75.00;"(1.783861,-78.783278)";TRIFASICO;VILLA LAS LAJAS_TRCC 7;0;1037983;MONOFASICO;8532;6394;12415;44927;16394;Activo
60TN010436;75.00;"(1.783861,-78.783278)";TRIFASICO;VILLA LAS LAJAS_TRCC 7;0;1037984;MONOFASICO;8532;6394;12415;44978;16343;Activo
60TN010436;75.00;"(1.783861,-78.783278)";TRIFASICO;VILLA LAS LAJAS_TRCC 7;0;1037985;MONOFASICO;8532;6394;12415;34685;34459;Activo
60TN010436;75.00;"(1.783861,-78.783278)";TRIFASICO;VILLA LAS LAJAS_TRCC 7;0;1037986;MONOFASICO;8532;6394;12415;47480;16379;Activo
60TN010436;75.00;"(1.783861,-78.783278)";TRIFASICO;VILLA LAS LAJAS_TRCC 7;0;1165330;MONOFASICO;8532;6394;12415;41960;33231;Activo
60TN010436;75.00;"(1.783861,-78.783278)";TRIFASICO;VILLA LAS LAJAS_TRCC 7;1;1037980;MONOFASICO;8532;6271;12640;44900;16388;Activo
60TN010436;75.00;"(1.783861,-78.783278)";TRIFASICO;VILLA LAS LAJAS_TRCC 7;1;1037981;MONOFASICO;8532;6271;12640;44939;16385;Activo
60TN010436;75.00;"(1.783861,-78.783278)";TRIFASICO;VILLA LAS LAJAS_TRCC 7;1;1037982;MONOFASICO;8532;6271;12640;44996;36944;Activo
60TN010436;75.00;"(1.783861,-78.783278)";TRIFASICO;VILLA LAS LAJAS_TRCC 7;1;1098699;MONOFASICO;8532;6271;12640;46694;16349;Activo
60TN010436;75.00;"(1.783861,-78.783278)";TRIFASICO;VILLA LAS LAJAS_TRCC 7;1;1156125;MONOFASICO;8532;6271;12640;44912;16397;Activo
60TN010436;75.00;"(1.783861,-78.783278)";TRIFASICO;VILLA LAS LAJAS_TRCC 7;10;1038043;MONOFASICO;8532;6458;12418;41066;29387;Activo
60TN010436;75.00;"(1.783861,-78.783278)";TRIFASICO;VILLA LAS LAJAS_TRCC 7;10;1038045;MONOFASICO;8532;6458;12418;41018;29384;Activo
